,WAVE_2
3184,4.666666666666667
3185,4.0
3186,4.0
3187,4.666666666666667
3188,4.666666666666667
3189,5.333333333333333
3190,4.333333333333333
3191,4.0
3192,4.666666666666667
3193,5.333333333333333
3194,5.0
3195,4.666666666666667
3196,4.0
3197,4.333333333333333
3198,5.0
3199,4.666666666666667
3200,5.0
3201,4.0
3202,4.0
3203,4.666666666666667
3204,4.0
3205,4.666666666666667
3206,5.333333333333333
3207,4.666666666666667
3208,4.666666666666667
3209,4.666666666666667
3210,4.0
3211,4.0
3212,4.666666666666667
3213,5.333333333333333
3214,5.333333333333333
3215,4.666666666666667
3216,5.0
3217,5.0
3218,5.333333333333333
3219,4.666666666666667
3220,4.0
3221,4.0
3222,4.0
3223,4.666666666666667
3224,5.0
3225,4.0
3226,4.666666666666667
3227,5.333333333333333
3228,5.0
3229,4.333333333333333
3230,4.666666666666667
3231,4.0
3232,5.333333333333333
3233,4.666666666666667
3234,4.666666666666667
3235,4.666666666666667
3236,4.0
3237,4.0
3238,4.0
3239,4.666666666666667
3240,5.0
3241,4.666666666666667
3242,4.0
3243,5.666666666666667
3244,4.0
3245,5.0
3246,4.666666666666667
3247,4.666666666666667
3248,4.666666666666667
3249,4.0
3250,4.0
3251,4.666666666666667
3252,4.666666666666667
3253,4.666666666666667
3254,4.666666666666667
3255,5.0
3256,4.0
3257,4.666666666666667
3258,4.666666666666667
3259,4.666666666666667
3260,4.0
3261,4.666666666666667
3262,4.666666666666667
3263,4.666666666666667
3264,4.0
3265,4.666666666666667
3266,4.666666666666667
3267,4.666666666666667
3268,5.0
3269,4.0
3270,4.0
3271,4.666666666666667
3272,4.666666666666667
3273,4.0
3274,4.666666666666667
3275,5.0
3276,4.666666666666667
3277,4.666666666666667
3278,4.0
3279,4.0
3280,5.0
3281,4.666666666666667
3282,4.666666666666667
3283,4.666666666666667
3284,4.0
3285,4.0
3286,5.0
3287,5.333333333333333
3288,4.666666666666667
3289,5.0
3290,4.0
3291,4.0
3292,5.333333333333333
3293,4.0
3294,5.0
3295,4.666666666666667
3296,5.0
3297,4.333333333333333
3298,5.0
3299,5.666666666666667
3300,4.666666666666667
3301,4.0
3302,4.0
3303,5.0
3304,5.0
3305,5.0
3306,5.0
3307,4.666666666666667
3308,5.0
3309,4.0
3310,4.333333333333333
3311,4.666666666666667
3312,4.0
3313,4.666666666666667
3314,5.0
3315,4.666666666666667
3316,4.666666666666667
3317,5.0
3318,5.333333333333333
3319,5.0
3320,4.0
3321,4.0
3322,5.0
3323,4.666666666666667
3324,4.666666666666667
3325,4.666666666666667
3326,4.0
3327,4.0
3328,4.0
3329,5.333333333333333
3330,5.333333333333333
3331,5.333333333333333
3332,7.333333333333333
3333,7.333333333333333
3334,7.333333333333333
3335,8.0
3336,7.333333333333333
3337,7.333333333333333
3338,6.666666666666667
3339,7.333333333333333
3340,7.333333333333333
3341,8.0
3342,8.333333333333334
3343,8.333333333333334
3344,7.666666666666667
3345,8.333333333333334
3346,7.333333333333333
3347,7.666666666666667
3348,7.333333333333333
3349,7.666666666666667
3350,8.0
3351,7.333333333333333
3352,7.333333333333333
3353,7.333333333333333
3354,6.666666666666667
3355,7.333333333333333
3356,7.0
3357,6.666666666666667
3358,8.666666666666666
3359,6.0
3360,6.333333333333333
3361,8.0
3362,8.333333333333334
3363,6.666666666666667
3364,6.666666666666667
3365,7.666666666666667
3366,8.333333333333334
3367,8.333333333333334
3368,6.666666666666667
3369,7.666666666666667
3370,7.0
3371,8.666666666666666
3372,7.0
3373,7.333333333333333
3374,7.333333333333333
3375,8.666666666666666
3376,8.666666666666666
3377,8.666666666666666
3378,9.666666666666666
3379,7.666666666666667
3380,7.666666666666667
3381,9.0
3382,7.666666666666667
3383,8.666666666666666
3384,7.0
3385,7.333333333333333
3386,9.0
3387,7.333333333333333
3388,9.0
3389,9.0
3390,7.666666666666667
3391,7.333333333333333
3392,8.0
3393,6.0
3394,7.333333333333333
3395,7.666666666666667
3396,7.666666666666667
3397,7.666666666666667
3398,7.0
3399,7.666666666666667
3400,6.666666666666667
3401,7.0
3402,7.0
3403,7.666666666666667
3404,7.666666666666667
3405,6.333333333333333
3406,6.0
3407,6.333333333333333
3408,6.666666666666667
3409,6.0
3410,6.333333333333333
3411,7.666666666666667
3412,8.666666666666666
3413,8.0
3414,9.0
3415,8.666666666666666
3416,8.333333333333334
3417,7.333333333333333
3418,7.333333333333333
3419,7.666666666666667
3420,7.0
3421,8.333333333333334
3422,7.0
3423,8.333333333333334
3424,8.666666666666666
3425,8.333333333333334
3426,7.666666666666667
3427,8.333333333333334
3428,6.666666666666667
3429,8.333333333333334
3430,7.666666666666667
3431,7.333333333333333
3432,9.0
3433,8.333333333333334
3434,8.333333333333334
3435,7.666666666666667
3436,8.333333333333334
3437,8.0
3438,8.333333333333334
3439,7.666666666666667
3440,8.333333333333334
3441,8.666666666666666
3442,7.0
3443,7.666666666666667
3444,7.666666666666667
3445,8.0
3446,6.666666666666667
3447,7.333333333333333
3448,7.666666666666667
3449,7.0
3450,8.333333333333334
3451,7.0
3452,6.666666666666667
3453,8.0
3454,7.666666666666667
3455,7.333333333333333
3456,7.666666666666667
3457,7.0
3458,7.666666666666667
3459,6.666666666666667
3460,7.0
3461,8.666666666666666
3462,8.0
3463,8.0
3464,6.0
3465,8.333333333333334
3466,7.333333333333333
3467,9.0
3468,7.333333333333333
3469,6.666666666666667
3470,8.0
3471,6.333333333333333
3472,7.0
3473,7.333333333333333
3474,7.333333333333333
3475,7.666666666666667
3476,6.666666666666667
3477,8.0
3478,8.0
3479,7.0
3480,7.666666666666667
3481,7.333333333333333
3482,7.0
3483,7.333333333333333
3484,6.666666666666667
3485,7.666666666666667
3486,7.0
3487,6.666666666666667
3488,6.666666666666667
3489,7.333333333333333
3490,7.0
3491,7.666666666666667
3492,6.333333333333333
3493,6.333333333333333
3494,7.333333333333333
3495,7.333333333333333
3496,6.666666666666667
3497,7.333333333333333
3498,7.0
3499,8.333333333333334
3500,7.666666666666667
3501,7.333333333333333
3502,7.0
3503,7.333333333333333
3504,7.0
3505,7.0
3506,7.0
3507,7.0
3508,7.666666666666667
3509,9.666666666666666
3510,9.333333333333334
3511,9.0
3512,8.333333333333334
3513,7.666666666666667
3514,8.333333333333334
3515,8.333333333333334
3516,9.0
3517,9.0
3518,7.666666666666667
3519,8.333333333333334
3520,8.0
3521,9.333333333333334
3522,8.0
3523,9.0
3524,7.333333333333333
3525,8.0
3526,8.333333333333334
3527,7.666666666666667
3528,7.333333333333333
3529,6.666666666666667
3530,8.333333333333334
3531,7.0
3532,7.333333333333333
3533,8.0
3534,8.666666666666666
3535,7.333333333333333
3536,7.0
3537,7.0
3538,7.333333333333333
3539,7.333333333333333
3540,8.0
3541,7.0
3542,8.333333333333334
3543,5.0
3544,7.0
3545,6.666666666666667
3546,6.666666666666667
3547,7.666666666666667
3548,7.0
3549,6.0
3550,7.0
3551,7.0
3552,7.333333333333333
3553,6.666666666666667
3554,6.666666666666667
3555,6.333333333333333
3556,6.0
3557,6.666666666666667
3558,6.333333333333333
3559,6.0
3560,9.0
3561,6.0
3562,7.666666666666667
3563,6.0
3564,6.666666666666667
3565,7.333333333333333
3566,6.0
3567,7.0
3568,6.333333333333333
3569,6.666666666666667
3570,5.666666666666667
3571,6.333333333333333
3572,7.666666666666667
3573,7.333333333333333
3574,7.333333333333333
3575,7.666666666666667
3576,7.333333333333333
3577,6.333333333333333
3578,7.333333333333333
3579,5.333333333333333
3580,7.666666666666667
3581,6.666666666666667
3582,7.333333333333333
3583,7.666666666666667
3584,7.666666666666667
3585,5.666666666666667
3586,6.666666666666667
3587,7.666666666666667
3588,6.666666666666667
3589,7.666666666666667
3590,9.333333333333334
3591,8.0
3592,8.0
3593,6.0
3594,7.666666666666667
3595,7.333333333333333
3596,8.666666666666666
3597,7.666666666666667
3598,8.0
3599,7.0
3600,7.333333333333333
3601,8.333333333333334
3602,7.666666666666667
3603,7.0
3604,7.666666666666667
3605,7.333333333333333
3606,6.0
3607,7.0
3608,9.0
3609,7.0
3610,7.333333333333333
3611,7.666666666666667
3612,6.666666666666667
3613,7.666666666666667
3614,7.333333333333333
3615,7.666666666666667
3616,7.0
3617,8.0
3618,7.666666666666667
3619,6.666666666666667
3620,7.666666666666667
3621,7.666666666666667
3622,8.666666666666666
3623,7.666666666666667
3624,6.333333333333333
3625,7.666666666666667
3626,7.333333333333333
3627,8.0
3628,7.333333333333333
3629,7.0
3630,6.666666666666667
3631,6.0
3632,7.666666666666667
3633,6.333333333333333
3634,6.666666666666667
3635,7.333333333333333
3636,9.666666666666666
3637,7.666666666666667
3638,8.0
3639,5.666666666666667
3640,7.666666666666667
3641,8.333333333333334
3642,6.333333333333333
3643,8.333333333333334
3644,7.333333333333333
3645,9.0
3646,6.0
3647,8.333333333333334
3648,7.0
3649,7.666666666666667
3650,6.0
3651,7.666666666666667
3652,8.0
3653,9.0
3654,6.333333333333333
3655,6.333333333333333
3656,8.666666666666666
3657,8.0
3658,9.333333333333334
3659,9.0
3660,6.333333333333333
3661,7.333333333333333
3662,6.666666666666667
3663,7.333333333333333
3664,9.0
3665,8.333333333333334
3666,7.333333333333333
3667,7.666666666666667
3668,6.666666666666667
3669,7.666666666666667
3670,7.666666666666667
3671,6.0
3672,8.666666666666666
3673,7.333333333333333
3674,7.333333333333333
3675,9.333333333333334
3676,8.666666666666666
3677,7.333333333333333
3678,11.666666666666666
3679,6.666666666666667
3680,7.0
3681,8.0
3682,7.666666666666667
3683,7.666666666666667
3684,6.333333333333333
3685,7.0
3686,8.333333333333334
3687,7.666666666666667
3688,8.333333333333334
3689,9.0
3690,7.333333333333333
3691,7.333333333333333
3692,7.666666666666667
3693,8.0
3694,8.666666666666666
3695,7.0
3696,8.666666666666666
3697,5.0
3698,7.666666666666667
3699,6.333333333333333
3700,7.0
3701,7.333333333333333
3702,7.666666666666667
3703,6.666666666666667
3704,6.333333333333333
3705,6.333333333333333
3706,6.666666666666667
3707,8.333333333333334
3708,7.0
3709,7.333333333333333
3710,7.333333333333333
3711,6.666666666666667
3712,7.0
3713,8.333333333333334
3714,7.0
3715,6.666666666666667
3716,6.0
3717,6.666666666666667
3718,6.666666666666667
3719,6.0
3720,6.333333333333333
3721,7.0
3722,8.0
3723,7.333333333333333
3724,5.666666666666667
3725,5.333333333333333
3726,6.333333333333333
3727,6.0
3728,5.666666666666667
3729,6.0
3730,6.0
3731,5.666666666666667
3732,4.666666666666667
3733,5.666666666666667
3734,6.666666666666667
3735,5.666666666666667
3736,6.333333333333333
3737,5.333333333333333
3738,7.333333333333333
3739,7.666666666666667
3740,6.0
3741,6.0
3742,6.0
3743,6.333333333333333
3744,5.0
3745,5.666666666666667
3746,7.0
3747,6.666666666666667
3748,6.0
3749,6.666666666666667
3750,6.666666666666667
3751,6.0
3752,6.666666666666667
3753,6.666666666666667
3754,6.333333333333333
3755,6.0
3756,5.0
3757,5.333333333333333
3758,5.666666666666667
3759,5.666666666666667
3760,6.666666666666667
3761,6.666666666666667
3762,7.333333333333333
3763,6.333333333333333
3764,4.666666666666667
3765,6.666666666666667
3766,6.0
3767,7.0
3768,6.666666666666667
3769,6.0
3770,6.333333333333333
3771,8.0
3772,7.0
3773,6.0
3774,6.0
3775,6.666666666666667
3776,6.333333333333333
3777,6.333333333333333
3778,7.333333333333333
3779,6.0
3780,7.333333333333333
3781,6.666666666666667
3782,6.0
3783,4.666666666666667
3784,5.333333333333333
3785,6.333333333333333
3786,5.666666666666667
3787,5.0
3788,6.333333333333333
3789,6.333333333333333
3790,7.0
3791,6.333333333333333
3792,5.333333333333333
3793,6.666666666666667
3794,6.333333333333333
3795,5.0
3796,7.333333333333333
3797,6.333333333333333
3798,6.666666666666667
3799,5.666666666666667
3800,6.0
3801,5.333333333333333
3802,5.666666666666667
3803,6.333333333333333
3804,5.0
3805,5.333333333333333
3806,5.333333333333333
3807,7.0
3808,5.666666666666667
3809,5.666666666666667
3810,7.0
3811,6.333333333333333
3812,7.0
3813,6.666666666666667
3814,5.666666666666667
3815,5.333333333333333
3816,6.666666666666667
3817,6.0
3818,6.333333333333333
3819,5.0
3820,6.666666666666667
3821,6.333333333333333
3822,7.0
3823,5.666666666666667
3824,7.0
3825,6.666666666666667
3826,5.666666666666667
3827,7.0
3828,7.0
3829,6.666666666666667
3830,6.666666666666667
3831,5.333333333333333
3832,6.666666666666667
3833,6.666666666666667
3834,6.666666666666667
3835,6.333333333333333
3836,6.333333333333333
3837,5.666666666666667
3838,7.0
3839,6.0
3840,5.666666666666667
3841,5.666666666666667
3842,7.0
3843,6.0
3844,6.0
3845,5.666666666666667
3846,6.0
3847,5.333333333333333
3848,6.0
3849,5.666666666666667
3850,6.333333333333333
3851,7.333333333333333
3852,6.666666666666667
3853,5.0
3854,5.666666666666667
3855,6.666666666666667
3856,6.0
3857,6.666666666666667
3858,7.0
3859,6.333333333333333
3860,6.666666666666667
3861,6.0
3862,5.0
3863,6.0
3864,6.666666666666667
3865,5.666666666666667
3866,6.666666666666667
3867,5.333333333333333
3868,6.0
3869,4.666666666666667
3870,6.333333333333333
3871,5.0
3872,4.666666666666667
3873,5.666666666666667
3874,5.333333333333333
3875,5.333333333333333
3876,6.666666666666667
3877,5.0
3878,7.0
3879,6.0
3880,5.333333333333333
3881,5.333333333333333
3882,7.333333333333333
3883,6.333333333333333
3884,6.0
3885,6.666666666666667
3886,6.333333333333333
3887,7.0
3888,6.666666666666667
3889,6.333333333333333
3890,6.0
3891,5.666666666666667
3892,7.0
3893,6.666666666666667
3894,6.666666666666667
3895,7.333333333333333
3896,6.333333333333333
3897,7.0
3898,7.0
3899,6.666666666666667
3900,8.333333333333334
3901,6.666666666666667
3902,8.0
3903,7.0
3904,7.0
3905,6.0
3906,6.666666666666667
3907,6.333333333333333
3908,6.666666666666667
3909,6.666666666666667
3910,7.0
3911,8.0
3912,7.0
3913,6.0
3914,6.666666666666667
3915,6.666666666666667
3916,6.666666666666667
3917,6.666666666666667
3918,6.333333333333333
3919,8.0
3920,7.333333333333333
3921,6.666666666666667
3922,7.0
3923,6.666666666666667
3924,7.666666666666667
3925,6.666666666666667
3926,8.666666666666666
3927,8.666666666666666
3928,7.666666666666667
3929,6.666666666666667
3930,6.666666666666667
3931,7.666666666666667
3932,6.666666666666667
3933,7.666666666666667
3934,7.0
3935,7.333333333333333
3936,6.666666666666667
3937,7.333333333333333
3938,8.0
3939,6.666666666666667
3940,5.666666666666667
3941,7.666666666666667
3942,7.0
3943,7.0
3944,7.333333333333333
3945,6.666666666666667
3946,7.0
3947,7.0
3948,6.666666666666667
3949,6.666666666666667
3950,7.666666666666667
3951,7.333333333333333
3952,6.333333333333333
3953,6.0
3954,6.666666666666667
3955,6.666666666666667
3956,7.0
3957,7.0
3958,8.0
3959,7.0
3960,8.0
3961,7.666666666666667
3962,7.333333333333333
3963,7.333333333333333
3964,7.333333333333333
3965,7.0
3966,7.0
3967,6.666666666666667
3968,7.333333333333333
3969,7.333333333333333
3970,7.0
3971,6.333333333333333
3972,7.333333333333333
3973,6.666666666666667
3974,6.666666666666667
3975,6.666666666666667
3976,6.666666666666667
3977,6.333333333333333
3978,7.0
3979,6.0
3980,6.0
3981,6.0
3982,6.333333333333333
3983,6.0
3984,6.0
3985,6.0
3986,6.666666666666667
3987,6.666666666666667
3988,6.666666666666667
3989,7.0
3990,7.0
3991,6.333333333333333
3992,7.333333333333333
3993,6.666666666666667
3994,6.666666666666667
3995,8.0
3996,6.666666666666667
3997,7.0
3998,7.0
3999,7.666666666666667
4000,6.666666666666667
4001,6.666666666666667
4002,6.333333333333333
4003,6.0
4004,6.333333333333333
4005,6.666666666666667
4006,6.666666666666667
4007,6.0
4008,6.333333333333333
4009,6.0
4010,7.333333333333333
4011,6.666666666666667
4012,6.0
4013,6.666666666666667
4014,6.0
4015,7.333333333333333
4016,7.0
4017,7.0
4018,7.0
4019,6.666666666666667
4020,6.666666666666667
4021,7.0
4022,6.666666666666667
4023,7.0
4024,6.0
4025,6.333333333333333
4026,6.666666666666667
4027,6.666666666666667
4028,6.333333333333333
4029,6.333333333333333
4030,6.0
4031,7.0
4032,7.666666666666667
4033,7.333333333333333
4034,6.666666666666667
4035,6.666666666666667
4036,6.333333333333333
4037,7.0
4038,7.333333333333333
4039,7.0
4040,6.333333333333333
4041,6.333333333333333
4042,6.666666666666667
4043,6.666666666666667
4044,6.666666666666667
4045,6.333333333333333
4046,6.333333333333333
4047,6.0
4048,6.666666666666667
4049,6.666666666666667
4050,6.333333333333333
4051,6.666666666666667
4052,7.0
4053,6.666666666666667
4054,6.0
4055,6.333333333333333
4056,6.0
4057,6.666666666666667
4058,6.333333333333333
4059,6.666666666666667
4060,7.666666666666667
4061,7.0
4062,7.0
4063,8.333333333333334
4064,7.0
4065,7.333333333333333
4066,8.0
4067,7.333333333333333
4068,7.0
4069,7.0
4070,7.0
4071,8.333333333333334
4072,6.666666666666667
4073,8.0
4074,6.0
4075,6.0
4076,6.333333333333333
4077,7.0
4078,6.666666666666667
4079,8.333333333333334
4080,7.0
4081,6.333333333333333
4082,6.666666666666667
4083,6.666666666666667
4084,7.666666666666667
4085,6.666666666666667
4086,6.333333333333333
4087,7.333333333333333
4088,7.0
4089,6.666666666666667
4090,6.666666666666667
4091,7.666666666666667
4092,8.333333333333334
4093,6.666666666666667
4094,7.0
4095,6.666666666666667
4096,8.333333333333334
4097,7.333333333333333
4098,7.333333333333333
4099,7.0
4100,7.0
4101,7.666666666666667
4102,8.333333333333334
4103,6.0
4104,6.333333333333333
4105,6.666666666666667
4106,7.333333333333333
4107,8.666666666666666
4108,7.0
4109,6.0
4110,7.333333333333333
4111,6.666666666666667
4112,8.0
4113,6.666666666666667
4114,6.666666666666667
4115,7.666666666666667
4116,5.0
4117,6.0
4118,6.0
4119,4.0
4120,4.0
4121,6.333333333333333
4122,5.333333333333333
4123,4.333333333333333
4124,4.666666666666667
4125,5.0
4126,5.0
4127,5.333333333333333
4128,4.333333333333333
4129,4.333333333333333
4130,5.666666666666667
4131,4.333333333333333
4132,4.666666666666667
4133,4.0
4134,5.333333333333333
4135,4.333333333333333
4136,4.666666666666667
4137,5.0
4138,6.333333333333333
4139,4.0
4140,4.333333333333333
4141,4.666666666666667
4142,5.0
4143,5.0
4144,5.333333333333333
4145,5.333333333333333
4146,4.666666666666667
4147,6.0
4148,4.666666666666667
4149,4.666666666666667
4150,4.333333333333333
4151,4.666666666666667
4152,6.0
4153,4.666666666666667
4154,4.333333333333333
4155,4.666666666666667
4156,4.333333333333333
4157,5.666666666666667
4158,4.666666666666667
4159,4.0
4160,4.666666666666667
4161,4.0
4162,4.333333333333333
4163,4.666666666666667
4164,6.666666666666667
4165,5.0
4166,4.0
4167,6.333333333333333
4168,4.0
4169,5.0
4170,5.666666666666667
4171,4.0
4172,4.0
4173,4.0
4174,5.0
4175,5.666666666666667
4176,5.666666666666667
4177,4.333333333333333
4178,4.666666666666667
4179,4.0
4180,4.333333333333333
4181,4.0
4182,4.666666666666667
4183,4.0
4184,4.0
4185,4.0
4186,6.0
4187,4.333333333333333
4188,5.0
4189,4.333333333333333
4190,4.666666666666667
4191,4.666666666666667
4192,5.0
4193,4.666666666666667
4194,6.0
4195,6.0
4196,4.0
4197,4.666666666666667
4198,6.333333333333333
4199,4.333333333333333
4200,4.333333333333333
4201,6.0
4202,6.0
4203,5.0
4204,3.6666666666666665
4205,4.333333333333333
4206,4.333333333333333
4207,4.333333333333333
4208,4.333333333333333
4209,4.333333333333333
4210,4.333333333333333
4211,4.333333333333333
4212,4.333333333333333
4213,5.666666666666667
4214,4.666666666666667
4215,4.0
4216,4.666666666666667
4217,5.333333333333333
4218,4.666666666666667
4219,5.666666666666667
4220,4.0
4221,5.0
4222,4.333333333333333
4223,5.666666666666667
4224,4.0
4225,5.666666666666667
4226,5.333333333333333
4227,4.0
4228,4.333333333333333
4229,4.0
4230,5.0
4231,4.333333333333333
4232,4.333333333333333
4233,4.666666666666667
4234,4.0
4235,4.333333333333333
4236,5.0
4237,4.333333333333333
4238,4.333333333333333
4239,4.333333333333333
4240,4.0
4241,5.666666666666667
4242,4.333333333333333
4243,4.333333333333333
4244,4.333333333333333
4245,5.0
4246,6.0
4247,5.333333333333333
4248,4.666666666666667
4249,4.333333333333333
4250,4.0
4251,4.666666666666667
4252,4.333333333333333
4253,4.333333333333333
4254,4.0
4255,4.0
4256,4.333333333333333
4257,5.666666666666667
4258,4.0
4259,4.666666666666667
4260,5.0
4261,4.0
4262,5.0
4263,4.0
4264,4.0
4265,4.666666666666667
4266,4.0
4267,4.333333333333333
4268,4.666666666666667
4269,4.666666666666667
4270,4.333333333333333
4271,4.0
4272,4.0
4273,5.0
4274,4.666666666666667
4275,5.0
4276,6.333333333333333
4277,5.0
4278,6.333333333333333
4279,3.6666666666666665
4280,4.666666666666667
4281,5.0
4282,5.666666666666667
4283,4.0
4284,4.0
4285,5.666666666666667
4286,5.0
4287,4.333333333333333
4288,4.0
4289,6.0
4290,5.333333333333333
4291,4.333333333333333
4292,4.333333333333333
4293,4.0
4294,4.666666666666667
4295,4.0
4296,5.333333333333333
4297,4.333333333333333
4298,4.666666666666667
4299,4.0
4300,4.333333333333333
4301,4.0
4302,6.333333333333333
4303,4.333333333333333
4304,4.333333333333333
4305,4.0
4306,5.333333333333333
4307,4.0
4308,6.0
4309,5.666666666666667
4310,5.0
4311,4.666666666666667
4312,4.0
4313,4.0
4314,4.333333333333333
4315,4.333333333333333
4316,4.0
4317,4.333333333333333
4318,4.333333333333333
4319,4.333333333333333
4320,4.333333333333333
4321,4.0
4322,5.0
4323,4.0
4324,4.666666666666667
4325,4.333333333333333
4326,4.0
4327,4.0
4328,4.0
4329,4.0
4330,4.0
4331,4.333333333333333
4332,4.0
4333,5.0
4334,4.666666666666667
4335,3.6666666666666665
4336,4.666666666666667
4337,4.0
4338,4.333333333333333
4339,4.333333333333333
4340,4.333333333333333
4341,4.666666666666667
4342,4.666666666666667
4343,5.0
4344,6.333333333333333
4345,5.0
4346,5.0
4347,5.666666666666667
4348,4.666666666666667
4349,5.0
4350,5.0
4351,4.333333333333333
4352,5.0
4353,5.0
4354,4.666666666666667
4355,4.333333333333333
4356,4.333333333333333
4357,5.333333333333333
4358,4.666666666666667
4359,4.333333333333333
4360,5.0
4361,5.0
4362,5.0
4363,5.0
4364,5.0
4365,5.0
4366,5.0
4367,4.333333333333333
4368,5.0
4369,5.333333333333333
4370,4.333333333333333
4371,4.666666666666667
4372,4.666666666666667
4373,4.0
4374,4.333333333333333
4375,4.333333333333333
4376,5.0
4377,4.666666666666667
4378,4.0
4379,4.666666666666667
4380,6.0
4381,4.666666666666667
4382,5.333333333333333
4383,4.333333333333333
4384,4.0
4385,4.0
4386,5.0
4387,4.666666666666667
4388,4.333333333333333
4389,4.333333333333333
4390,4.333333333333333
4391,4.333333333333333
4392,4.333333333333333
4393,4.0
4394,4.333333333333333
4395,4.0
4396,5.0
4397,4.666666666666667
4398,4.666666666666667
4399,4.666666666666667
4400,4.333333333333333
4401,3.0
4402,4.0
4403,4.0
4404,4.0
4405,4.333333333333333
4406,4.666666666666667
4407,4.0
4408,4.0
4409,4.0
4410,4.0
4411,5.0
4412,4.666666666666667
4413,4.0
4414,4.333333333333333
4415,4.333333333333333
4416,4.333333333333333
4417,4.0
4418,4.333333333333333
4419,5.333333333333333
4420,4.333333333333333
4421,5.0
4422,4.0
4423,5.0
4424,4.0
4425,3.3333333333333335
4426,2.6666666666666665
4427,6.666666666666667
4428,4.0
4429,4.333333333333333
4430,5.0
4431,4.0
4432,4.666666666666667
4433,4.333333333333333
4434,4.0
4435,4.0
4436,4.0
4437,4.666666666666667
4438,4.0
4439,4.0
4440,4.0
4441,4.333333333333333
4442,4.0
4443,4.0
4444,4.333333333333333
4445,4.0
4446,4.0
4447,4.0
4448,4.0
4449,4.333333333333333
4450,4.333333333333333
4451,4.0
4452,4.0
4453,5.0
4454,4.666666666666667
4455,5.333333333333333
4456,5.0
4457,4.333333333333333
4458,4.666666666666667
4459,5.0
4460,5.333333333333333
4461,4.666666666666667
4462,5.0
4463,4.666666666666667
4464,4.0
4465,5.0
4466,5.0
4467,4.666666666666667
4468,4.666666666666667
4469,5.333333333333333
4470,5.333333333333333
4471,4.666666666666667
4472,4.666666666666667
4473,4.333333333333333
4474,5.333333333333333
4475,4.666666666666667
4476,4.666666666666667
4477,5.0
4478,4.0
4479,4.333333333333333
4480,4.666666666666667
4481,4.666666666666667
4482,4.333333333333333
4483,5.0
4484,5.333333333333333
4485,4.666666666666667
4486,4.666666666666667
4487,4.666666666666667
4488,5.0
4489,4.666666666666667
4490,5.333333333333333
4491,5.333333333333333
4492,4.333333333333333
4493,5.0
4494,5.0
4495,4.666666666666667
4496,5.666666666666667
4497,4.666666666666667
4498,5.333333333333333
4499,4.666666666666667
4500,5.0
4501,4.333333333333333
4502,4.666666666666667
4503,4.666666666666667
4504,5.666666666666667
4505,5.0
4506,5.333333333333333
4507,5.0
4508,7.0
4509,10.333333333333334
4510,6.333333333333333
4511,7.333333333333333
4512,7.0
4513,7.666666666666667
4514,7.0
4515,7.333333333333333
4516,6.0
4517,8.666666666666666
4518,6.0
4519,7.666666666666667
4520,6.333333333333333
4521,7.666666666666667
4522,7.0
4523,7.0
4524,7.666666666666667
4525,6.666666666666667
4526,8.0
4527,7.666666666666667
4528,7.333333333333333
4529,7.333333333333333
4530,7.0
4531,7.333333333333333
4532,7.333333333333333
4533,8.333333333333334
4534,8.0
4535,8.0
4536,8.0
4537,7.666666666666667
4538,8.0
4539,7.666666666666667
4540,8.0
4541,8.0
4542,10.666666666666666
4543,8.333333333333334
4544,8.0
4545,8.0
4546,7.333333333333333
4547,7.333333333333333
4548,8.0
4549,7.333333333333333
4550,8.0
4551,7.666666666666667
4552,7.0
4553,8.0
4554,7.666666666666667
4555,6.666666666666667
4556,7.0
4557,7.666666666666667
4558,6.666666666666667
4559,6.666666666666667
4560,6.0
4561,9.0
4562,7.666666666666667
4563,6.666666666666667
4564,7.333333333333333
4565,7.0
4566,7.333333333333333
4567,7.0
4568,7.333333333333333
4569,7.666666666666667
4570,7.0
4571,6.666666666666667
4572,7.0
4573,7.333333333333333
4574,8.0
4575,7.0
4576,7.333333333333333
4577,7.666666666666667
4578,7.333333333333333
4579,8.333333333333334
4580,8.0
4581,7.0
4582,7.666666666666667
4583,8.333333333333334
4584,8.333333333333334
4585,7.333333333333333
4586,7.666666666666667
4587,7.333333333333333
4588,7.666666666666667
4589,6.666666666666667
4590,7.333333333333333
4591,7.666666666666667
4592,7.666666666666667
4593,6.666666666666667
4594,6.666666666666667
4595,7.333333333333333
4596,8.0
4597,8.0
4598,7.0
4599,8.333333333333334
4600,8.0
4601,8.333333333333334
4602,8.0
4603,8.0
4604,7.333333333333333
4605,9.0
4606,7.333333333333333
4607,7.333333333333333
4608,7.666666666666667
4609,7.333333333333333
4610,8.0
4611,7.666666666666667
4612,8.0
4613,8.0
4614,7.0
4615,7.333333333333333
4616,7.333333333333333
4617,7.0
4618,8.0
4619,8.0
4620,7.333333333333333
4621,7.333333333333333
4622,6.0
4623,6.0
4624,7.333333333333333
4625,7.333333333333333
4626,5.666666666666667
4627,8.0
4628,7.0
4629,7.333333333333333
4630,8.0
4631,7.666666666666667
4632,7.666666666666667
4633,7.0
4634,6.333333333333333
4635,7.0
4636,6.666666666666667
4637,6.666666666666667
4638,7.0
4639,6.333333333333333
4640,7.333333333333333
4641,7.333333333333333
4642,6.666666666666667
4643,7.666666666666667
4644,9.333333333333334
4645,7.0
4646,6.666666666666667
4647,7.0
4648,7.333333333333333
4649,7.333333333333333
4650,7.0
4651,7.0
4652,7.0
4653,7.333333333333333
