,ACF
2963,-1.0
2964,-1.0
2965,7.28240723801989
2966,7.076460203685946
2967,6.8665707429932015
2968,-1.0
2969,5.944023124244691
2970,-1.0
2971,5.782504632580446
2972,2.983768157458993
2973,6.86625886268247
2974,-1.0
2975,7.4803868589196725
2976,1.4365423598099105
2977,1.436613924724554
2978,6.93733620412272
2979,-1.0
2980,5.69065587439466
2981,5.774930339816884
2982,1.4367849487085966
2983,6.937860491479784
2984,7.350256198277545
2985,-1.0
2986,-1.0
2987,6.502544090016113
2988,7.28151809927287
2989,7.875863172743126
2990,-1.0
2991,-1.0
2992,1.4368096224540745
2993,7.084395865909715
2994,7.6821690069798265
2995,6.662170915374347
2996,-1.0
2997,7.4918151188679465
2998,7.1458592844834214
2999,-1.0
3000,-1.0
3001,6.1924478750556435
3002,6.273651925286761
3003,6.9545609530173005
3004,7.356035499483598
3005,-1.0
3006,-1.0
3007,4.943587842101097
3008,-1.0
3009,5.508143622016881
3010,6.734493619598371
3011,4.944618359588075
3012,-1.0
3013,-1.0
3014,1.8069680281853469
3015,-1.0
3016,6.7216218488364685
3017,-1.0
3018,3.3024232474993944
3019,7.093701239948377
3020,-1.0
3021,6.866526297235146
3022,-1.0
3023,7.28418016992395
3024,4.183397064483686
3025,7.28375797518776
3026,7.292748036481359
3027,6.268676368397264
3028,7.283841610236794
3029,-1.0
3030,6.271472066244475
3031,6.2732575226906295
3032,7.28292188918291
3033,6.498604531826403
3034,-1.0
3035,4.183890201809702
3036,4.844653626483783
3037,6.188753335543142
3038,5.51011016637507
3039,-1.0
3040,7.343755654422231
3041,7.348636118516904
3042,7.145723352323722
3043,-1.0
3044,7.478045868705587
3045,7.346051846692679
3046,7.0827803670102245
3047,3.314292591835086
3048,6.937709151747984
3049,7.276882709116059
3050,-1.0
3051,5.139414519327637
3052,7.279225493898513
3053,-1.0
3054,7.278490227040013
3055,1.4361253206039297
3056,-1.0
3057,7.286207283975098
3058,-1.0
3059,5.687806670524595
3060,1.436363489179073
3061,7.34520786932075
3062,-1.0
3063,7.153537636453826
3064,4.295489623686463
3065,-1.0
3066,-1.0
3067,6.643539766694712
3068,7.488728238299534
3069,3.0001085811635098
3070,-1.0
3071,6.272265349438987
3072,5.77337736027709
3073,7.142278423746165
3074,5.140342181877765
3075,1.8061524999616185
3076,7.670074902024844
3077,7.275920645398551
3078,-1.0
3079,1.4362988950162352
3080,-1.0
3081,7.541180790352324
3082,1.4365698673166463
3083,7.479727646156371
3084,6.943984651661961
3085,6.872192970642407
3086,-1.0
3087,-1.0
3088,7.469398927623476
3089,-1.0
3090,-1.0
3091,9.405533055876411
3092,6.9380591166447685
3093,7.669103332827887
3094,6.869597767344286
3095,7.344918834128175
3096,7.278583777952588
3097,5.135806507867706
3098,6.186006848047108
3099,-1.0
3100,-1.0
3101,-1.0
3102,7.533244119538579
3103,5.932880368808778
3104,5.415208660199169
3105,7.064335490340018
3106,-1.0
3107,5.930889763350518
3108,7.1690273083150995
3109,7.059883669668608
3110,-1.0
3111,7.268169492210135
3112,7.269319854313536
3113,7.083565852124296
3114,7.266369008847209
3115,6.852804267911279
3116,-1.0
3117,7.86209348007421
3118,-1.0
3119,7.466135465034946
3120,6.409483457038762
3121,7.264813919591576
3122,7.267608008371602
3123,6.407991604341306
3124,7.467676967662235
3125,6.708039162048359
3126,6.851177004619642
3127,6.923750906905732
3128,5.2241613132260785
3129,6.924384693894743
3130,7.333472639660901
3131,6.850405177023142
3132,7.131020533949815
3133,7.469791381669379
3134,7.063763493302792
3135,7.533348530793341
3136,6.159169180460616
3137,6.240562691135301
3138,5.738964906492744
3139,5.739201977329448
3140,5.378977155215005
3141,5.65090877575192
3142,5.910750247987306
3143,5.739010706166006
3144,5.476082380993492
3145,5.992803994247905
3146,5.74063934807163
3147,5.652486743524804
3148,5.375957428220545
3149,5.907036707720488
3150,5.906961468955663
3151,5.374093781140867
3152,5.739219006603803
3153,5.734468450175453
3154,5.741209043032914
3155,5.649504477565958
3156,5.738957127897654
3157,5.739103296258629
3158,5.190545851235943
3159,5.908887468806311
3160,5.913021713376168
3161,5.652626780990007
3162,5.6510257171449965
3163,6.394958186547993
3164,5.906894831259667
3165,5.741266060794155
3166,5.739463468078953
3167,6.150139671005252
3168,5.739935783558414
3169,5.993424100658091
3170,5.906342728110942
3171,6.70427883561396
3172,5.378217672737111
3173,5.377555941250826
3174,5.7378855244168685
3175,5.909400401131533
3176,5.910561206693572
3177,5.907583327637554
3178,6.392133274153536
3179,5.656219022168685
3180,5.741577876130701
3181,5.649198611710234
3182,5.909528756629952
3183,5.739700816674066
3184,5.651855822658111
3185,5.994582147312693
3186,5.377246498433449
3187,5.910624559874894
3188,5.741512156954536
3189,6.155855914856499
3190,5.911650600238235
3191,5.376480328571519
3192,5.904717922063249
3193,5.991561994262592
3194,5.906217561111021
3195,5.6525852005487645
3196,5.37515383372567
3197,5.90840649035951
3198,6.1589493413364425
3199,5.739055621499287
3200,5.911766619821548
3201,5.993816431858364
3202,5.653543030931679
3203,5.739708363067907
3204,5.376671074846281
3205,5.990023750351029
3206,6.397611906937325
3207,5.653442799243234
3208,5.650651023493053
3209,5.653313938683615
3210,5.9081090047721725
3211,5.375491220266482
3212,5.740812935503209
3213,6.23742136907086
3214,7.88347531619569
3215,5.914480672157642
3216,5.927787722115857
3217,6.171408848154959
3218,6.173301285456384
3219,5.757912799781183
3220,5.926838704552804
3221,6.168801758630549
3222,6.008060400791613
3223,5.755118667420608
3224,5.757249857996366
3225,5.395553900596712
3226,5.671348482648653
3227,6.008409881619063
3228,5.928726681460321
3229,5.755293664307504
3230,5.666809498929275
3231,4.81215717773448
3232,6.1718179674639915
3233,5.669751672987035
3234,5.75577169642382
3235,5.753116727176564
3236,5.389660181740147
3237,5.392002817289055
3238,-1.0
3239,5.755158643991263
3240,6.0089014544687895
3241,6.009631296074105
3242,4.813182897875948
3243,5.920438926845366
3244,5.753774296276749
3245,6.0076834692987235
3246,6.005572325929429
3247,5.9259447380767645
3248,5.665478673529216
3249,6.002838220491941
3250,4.8026895374863825
3251,5.749864899192115
3252,5.753270416423238
3253,5.665035684689176
3254,5.7509465678162055
3255,5.998186412020761
3256,5.389579978283295
3257,5.754182424533892
3258,5.921473250182695
3259,5.749692254075971
3260,5.389803016443039
3261,5.753941343061524
3262,5.753410956419043
3263,5.660357571971935
3264,5.385974565152126
3265,5.920339864860366
3266,5.664083015340181
3267,5.749725690791877
3268,5.661544294336292
3269,5.38889168329809
3270,5.385875683942203
3271,6.006358926658473
3272,5.6662117751081285
3273,4.803602308206529
3274,6.167070498268872
3275,6.004397070065904
3276,5.747031250645838
3277,5.663641285073786
3278,4.810571406270778
3279,5.384589316174866
3280,5.9200763850303195
3281,5.664795068731058
3282,5.753692190491205
3283,5.751762293510561
3284,4.152520233870665
3285,-1.0
3286,5.749793265893531
3287,6.003082476693279
3288,5.66237302952135
3289,5.662962690403585
3290,5.2016471232666515
3291,5.390841757465516
3292,6.0008518085164715
3293,5.751797139966779
3294,6.00382774451334
3295,5.918535945519731
3296,6.0023589232668515
3297,5.920641673370604
3298,5.92192164770486
3299,5.7529046089134495
3300,6.0053614328153975
3301,4.815130481114198
3302,6.006041089524079
3303,6.002982663235551
3304,6.167950133633694
3305,5.922944476117256
3306,5.752347436501755
3307,5.661429014494207
3308,5.665602340515051
3309,2.3258041119894988
3310,5.661164323733445
3311,5.665877354418142
3312,4.807369728985133
3313,5.750199175252532
3314,6.005433136148398
3315,5.749179221780918
3316,5.48499683499296
3317,6.000580350047404
3318,6.166465032872208
3319,6.004174432747788
3320,4.808469715039945
3321,4.909791048013011
3322,5.922594844446777
3323,5.749936194774093
3324,5.919084281057155
3325,5.748283435589436
3326,5.915855495028437
3327,5.382442818816938
3328,4.809502816449867
3329,6.165167058628186
3330,6.1644690940243185
3331,6.167525038201072
3332,-1.0
3333,1.436827877097397
3334,3.3122765566108203
3335,6.637913557286766
3336,4.189871413026447
3337,5.425827841571263
3338,-1.0
3339,1.4371526766808134
3340,6.642225933646316
3341,4.189559669883266
3342,6.862321494800659
3343,-1.0
3344,-1.0
3345,6.8605520552590376
3346,4.850470940223767
3347,6.025401347845591
3348,3.3105891422260645
3349,1.4367750344262038
3350,-1.0
3351,-1.0
3352,5.775692488583807
3353,-1.0
3354,-1.0
3355,5.5149391986734
3356,6.638858067327568
3357,-1.0
3358,6.4186644422409795
3359,5.514407627550553
3360,6.184504621668008
3361,6.931508667021543
3362,-1.0
3363,6.494278702489725
3364,6.261689178020931
3365,6.715849451157789
3366,1.8073790245112549
3367,6.717719991516996
3368,-1.0
3369,6.491799088352551
3370,7.068618315063226
3371,6.490237670474507
3372,6.416654658814485
3373,1.4372085428828232
3374,2.8282500262969754
3375,-1.0
3376,5.9384278426616035
3377,7.274957115901542
3378,6.489263383588108
3379,-1.0
3380,7.275540116174812
3381,-1.0
3382,6.8581333094581245
3383,4.849566189215711
3384,7.343714383615163
3385,7.339700483093064
3386,1.4377096913111498
3387,7.274505460052954
3388,7.277799978050605
3389,7.277314538741335
3390,-1.0
3391,1.4375605300638605
3392,1.43713469946786
3393,-1.0
3394,6.855652805595826
3395,-1.0
3396,6.8549627288702215
3397,6.412362012092994
3398,-1.0
3399,6.856427959561051
3400,6.016486685022961
3401,6.413121170633446
3402,-1.0
3403,6.414220950827108
3404,-1.0
3405,6.253849692807093
3406,6.487696033253625
3407,6.413426606541407
3408,6.637595872130652
3409,6.413616807784157
3410,1.8060973219379988
3411,5.513804012657756
3412,1.4374639934328604
3413,7.27759496080407
3414,-1.0
3415,-1.0
3416,1.4376043741413838
3417,-1.0
3418,6.4172948276059545
3419,2.9756484760060102
3420,2.3254566981647384
3421,-1.0
3422,5.146995315931315
3423,-1.0
3424,5.942441220376669
3425,4.190286828824561
3426,6.642756594492418
3427,-1.0
3428,-1.0
3429,-1.0
3430,6.861374303255831
3431,-1.0
3432,-1.0
3433,6.42106032603772
3434,6.8625746141035915
3435,5.42380068165419
3436,2.32671886695523
3437,6.934438233951677
3438,-1.0
3439,-1.0
3440,-1.0
3441,-1.0
3442,1.4376000800459083
3443,-1.0
3444,-1.0
3445,-1.0
3446,-1.0
3447,-1.0
3448,1.437660124137986
3449,-1.0
3450,-1.0
3451,1.4375157734249133
3452,5.941232871689834
3453,5.241548882683368
3454,7.2796740335275745
3455,1.4375437441605219
3456,-1.0
3457,-1.0
3458,-1.0
3459,-1.0
3460,5.942335023322604
3461,5.941518393310498
3462,-1.0
3463,1.43678789014518
3464,-1.0
3465,1.437159088001086
3466,-1.0
3467,1.437597384147727
3468,-1.0
3469,-1.0
3470,-1.0
3471,6.495930347869655
3472,5.943459660403146
3473,6.860508292522085
3474,1.4371261275569862
3475,-1.0
3476,6.420570463810526
3477,-1.0
3478,1.4370004670921441
3479,2.5250023959268315
3480,-1.0
3481,-1.0
3482,-1.0
3483,3.31089981291372
3484,6.64558527378817
3485,1.4374893248222531
3486,-1.0
3487,6.717413734821659
3488,-1.0
3489,-1.0
3490,-1.0
3491,-1.0
3492,-1.0
3493,-1.0
3494,4.952321269091491
3495,4.8513095645787825
3496,5.944474874156021
3497,-1.0
3498,-1.0
3499,1.4367297305050541
3500,6.718611263852041
3501,1.4375330842148057
3502,6.026311899904889
3503,-1.0
3504,-1.0
3505,6.420800844037458
3506,-1.0
3507,-1.0
3508,6.862545324790089
3509,-1.0
3510,7.345413072883371
3511,7.345669740492954
3512,7.542816667046644
3513,7.071179684907285
3514,6.859667244613762
3515,6.858108872796073
3516,-1.0
3517,-1.0
3518,7.277527087075264
3519,6.179996681577095
3520,7.276527226683122
3521,7.344335454239044
3522,5.936866501396086
3523,7.274715439288451
3524,6.856019846018946
3525,7.069467113034468
3526,7.275058657995587
3527,6.0179041480241
3528,7.3785892344155375
3529,5.148389111171507
3530,6.202647659629887
3531,4.152753122628853
3532,3.080711173457367
3533,5.521499276147348
3534,6.434619508226815
3535,6.740068595043493
3536,-1.0
3537,-1.0
3538,6.732355981297084
3539,6.8780069740987075
3540,4.9489123664030625
3541,-1.0
3542,6.886910727059526
3543,-1.0
3544,7.558251625082024
3545,5.699044707767076
3546,1.4350017204134413
3547,6.515014660782626
3548,-1.0
3549,-1.0
3550,-1.0
3551,7.703714826388143
3552,7.305618883213095
3553,6.281507783936546
3554,6.73870836541015
3555,7.370257272793135
3556,-1.0
3557,6.28645499172276
3558,2.339698765113568
3559,7.510425527869675
3560,-1.0
3561,1.4352642575367769
3562,6.276290105948367
3563,7.576121387257842
3564,-1.0
3565,6.738602905440347
3566,6.504826026705324
3567,6.661831781817433
3568,1.435255854891808
3569,-1.0
3570,5.78091816148114
3571,6.878948064352261
3572,6.7314795910119525
3573,5.243633809903337
3574,6.5082209884032585
3575,-1.0
3576,6.511157269553555
3577,2.9917725639323884
3578,7.703528167931648
3579,7.162284423629722
3580,1.8085706168863849
3581,6.191751668438902
3582,-1.0
3583,6.876947545726847
3584,6.271487545975095
3585,6.876962298471775
3586,6.729464443425307
3587,-1.0
3588,5.5180917453729945
3589,7.701235133023916
3590,7.958975607883859
3591,6.958393525396483
3592,7.710287641148506
3593,-1.0
3594,7.1734098266149
3595,6.7358139196366
3596,6.281679249463113
3597,6.731080450341828
3598,-1.0
3599,6.27128541048604
3600,6.884022875068645
3601,7.891323105020907
3602,5.520624521774285
3603,6.036342737896459
3604,6.730699843560819
3605,6.879407515682285
3606,-1.0
3607,-1.0
3608,7.763201471696412
3609,7.769638525277842
3610,7.770800765312105
3611,6.036632914715093
3612,6.737732423700559
3613,-1.0
3614,6.734165677882296
3615,4.176654853089844
3616,6.736365085185339
3617,6.7377680347436115
3618,7.769006694385785
3619,-1.0
3620,-1.0
3621,6.948165576679498
3622,6.7374266504361255
3623,6.505241075936695
3624,6.6644444558641975
3625,5.697858106432258
3626,6.509605764415396
3627,-1.0
3628,6.954713645263279
3629,6.876239799814975
3630,7.7634828662722315
3631,6.2013532045893545
3632,7.306398622971932
3633,1.434649059002497
3634,-1.0
3635,3.8971965974347413
3636,7.568130720419183
3637,6.877039279219451
3638,6.732799018293531
3639,6.196891143992886
3640,-1.0
3641,6.737182422781492
3642,2.852409916554965
3643,6.886499249309733
3644,1.435602934162207
3645,6.438743117886612
3646,1.4346701131457857
3647,7.56796975232623
3648,6.667080305950144
3649,7.105500474441448
3650,6.43157641822042
3651,-1.0
3652,6.43594193127214
3653,4.936974662383023
3654,6.73735716998219
3655,6.953418842127199
3656,-1.0
3657,5.233283323521348
3658,7.171887705387842
3659,7.384399029990201
3660,1.4362755873941142
3661,4.841252398629647
3662,7.304141662254091
3663,7.57398482791092
3664,-1.0
3665,6.0347448111498965
3666,-1.0
3667,7.3107522425953695
3668,3.0814052082929217
3669,4.941833507279881
3670,4.944366110019794
3671,-1.0
3672,7.773975362679563
3673,-1.0
3674,4.942019637709461
3675,6.964495178827348
3676,-1.0
3677,6.434187969174968
3678,7.900236222088235
3679,-1.0
3680,7.1714207332145765
3681,5.697225985395623
3682,6.664761242899433
3683,7.699653822343414
3684,-1.0
3685,6.8844496490166085
3686,7.3082796560126795
3687,6.662967440315463
3688,8.681875553335022
3689,5.518215444322822
3690,1.4355894720324467
3691,6.508081071653908
3692,5.694495647716604
3693,4.842104641424498
3694,-1.0
3695,5.947016356384885
3696,-1.0
3697,-1.0
3698,7.9356156232849795
3699,6.194918122142041
3700,6.664443669594987
3701,6.890239970648945
3702,6.200836214479245
3703,-1.0
3704,7.302781680174161
3705,3.8929874395173636
3706,6.512964065410387
3707,6.514000499861903
3708,5.703552280899752
3709,-1.0
3710,6.27611436610811
3711,6.658439916149396
3712,6.746082460937008
3713,7.511692345225557
3714,6.27738278948594
3715,6.27232548858285
3716,-1.0
3717,5.519937191028406
3718,6.876993561155629
3719,1.8085525829235514
3720,-1.0
3721,2.8988966832269405
3722,6.740984057210963
3723,1.8072095935355836
3724,-1.0
3725,-1.0
3726,6.653560977754677
3727,-1.0
3728,-1.0
3729,-1.0
3730,-1.0
3731,-1.0
3732,-1.0
3733,-1.0
3734,-1.0
3735,-1.0
3736,-1.0
3737,-1.0
3738,6.943190979755472
3739,-1.0
3740,-1.0
3741,-1.0
3742,-1.0
3743,-1.0
3744,1.4351570096457162
3745,-1.0
3746,-1.0
3747,-1.0
3748,7.0826663057305845
3749,-1.0
3750,1.4346261414443058
3751,-1.0
3752,-1.0
3753,-1.0
3754,-1.0
3755,3.0090364593469263
3756,-1.0
3757,-1.0
3758,4.1834780777728335
3759,7.1520710435890695
3760,3.00608548338429
3761,-1.0
3762,-1.0
3763,-1.0
3764,-1.0
3765,-1.0
3766,1.4363061923268747
3767,-1.0
3768,-1.0
3769,-1.0
3770,-1.0
3771,1.4361033777542063
3772,7.0807865531358285
3773,1.4348421584473405
3774,-1.0
3775,-1.0
3776,-1.0
3777,1.4361472769060584
3778,-1.0
3779,-1.0
3780,-1.0
3781,-1.0
3782,-1.0
3783,-1.0
3784,6.725529270734187
3785,-1.0
3786,-1.0
3787,-1.0
3788,-1.0
3789,-1.0
3790,6.873673251896452
3791,-1.0
3792,-1.0
3793,-1.0
3794,-1.0
3795,-1.0
3796,-1.0
3797,-1.0
3798,-1.0
3799,4.183086709130434
3800,6.872880331662237
3801,3.006346515145443
3802,-1.0
3803,-1.0
3804,-1.0
3805,-1.0
3806,-1.0
3807,-1.0
3808,-1.0
3809,-1.0
3810,-1.0
3811,-1.0
3812,6.6571579311741775
3813,6.653977605330189
3814,2.9966147917590824
3815,-1.0
3816,-1.0
3817,6.652205645838317
3818,6.651534449591364
3819,6.652900430681711
3820,-1.0
3821,6.944428450600552
3822,-1.0
3823,-1.0
3824,-1.0
3825,6.726304702444318
3826,-1.0
3827,-1.0
3828,1.4366549154081565
3829,-1.0
3830,6.72931326639125
3831,-1.0
3832,-1.0
3833,-1.0
3834,6.728285262092883
3835,-1.0
3836,-1.0
3837,-1.0
3838,-1.0
3839,6.942242536983447
3840,-1.0
3841,-1.0
3842,-1.0
3843,-1.0
3844,1.807940975023457
3845,-1.0
3846,6.651822325905884
3847,-1.0
3848,-1.0
3849,6.7276874194296035
3850,-1.0
3851,-1.0
3852,-1.0
3853,-1.0
3854,-1.0
3855,-1.0
3856,6.727994298668075
3857,-1.0
3858,-1.0
3859,-1.0
3860,-1.0
3861,5.692538375946366
3862,6.727219942972167
3863,-1.0
3864,6.273038269832037
3865,6.654463623802573
3866,6.727233525916299
3867,-1.0
3868,6.655350347346902
3869,-1.0
3870,-1.0
3871,-1.0
3872,-1.0
3873,-1.0
3874,-1.0
3875,6.655001162430818
3876,-1.0
3877,-1.0
3878,-1.0
3879,6.942974053670811
3880,6.650096428729994
3881,-1.0
3882,6.873534016062326
3883,-1.0
3884,-1.0
3885,-1.0
3886,1.4365214910681419
3887,-1.0
3888,-1.0
3889,-1.0
3890,4.3080400668695304
3891,6.499886803137519
3892,6.9307688490707395
3893,3.0080891224849333
3894,-1.0
3895,-1.0
3896,4.951369256882009
3897,6.185525040430518
3898,-1.0
3899,6.63763448243174
3900,-1.0
3901,-1.0
3902,-1.0
3903,-1.0
3904,1.436609322727171
3905,-1.0
3906,-1.0
3907,-1.0
3908,1.436702741128694
3909,-1.0
3910,6.717312844956041
3911,-1.0
3912,-1.0
3913,-1.0
3914,-1.0
3915,-1.0
3916,-1.0
3917,-1.0
3918,1.4368118360418491
3919,-1.0
3920,-1.0
3921,-1.0
3922,1.4367055068306653
3923,-1.0
3924,-1.0
3925,-1.0
3926,-1.0
3927,-1.0
3928,-1.0
3929,-1.0
3930,-1.0
3931,-1.0
3932,-1.0
3933,1.4367775244469836
3934,-1.0
3935,-1.0
3936,-1.0
3937,-1.0
3938,-1.0
3939,-1.0
3940,1.4364849967258084
3941,-1.0
3942,-1.0
3943,-1.0
3944,-1.0
3945,-1.0
3946,-1.0
3947,-1.0
3948,1.4364010047682871
3949,-1.0
3950,-1.0
3951,-1.0
3952,-1.0
3953,-1.0
3954,-1.0
3955,-1.0
3956,-1.0
3957,1.4369642679343742
3958,-1.0
3959,-1.0
3960,-1.0
3961,-1.0
3962,-1.0
3963,-1.0
3964,1.4366254150026627
3965,-1.0
3966,-1.0
3967,-1.0
3968,1.4367937881589699
3969,-1.0
3970,1.4368806814819437
3971,-1.0
3972,-1.0
3973,-1.0
3974,-1.0
3975,-1.0
3976,1.4362037945822803
3977,-1.0
3978,-1.0
3979,-1.0
3980,-1.0
3981,-1.0
3982,-1.0
3983,-1.0
3984,-1.0
3985,-1.0
3986,-1.0
3987,-1.0
3988,-1.0
3989,-1.0
3990,1.4354843792122947
3991,-1.0
3992,-1.0
3993,-1.0
3994,-1.0
3995,1.4369410230461168
3996,-1.0
3997,-1.0
3998,-1.0
3999,-1.0
4000,-1.0
4001,-1.0
4002,-1.0
4003,-1.0
4004,-1.0
4005,-1.0
4006,1.4366363671016704
4007,-1.0
4008,1.4367672367648294
4009,-1.0
4010,1.4368875074932987
4011,-1.0
4012,-1.0
4013,-1.0
4014,-1.0
4015,-1.0
4016,1.4367403988956846
4017,-1.0
4018,-1.0
4019,-1.0
4020,-1.0
4021,7.1529678315105665
4022,-1.0
4023,-1.0
4024,-1.0
4025,-1.0
4026,-1.0
4027,-1.0
4028,-1.0
4029,-1.0
4030,-1.0
4031,1.4365745429302264
4032,-1.0
4033,-1.0
4034,1.4355135158795846
4035,1.436854737216865
4036,1.4360761403192501
4037,-1.0
4038,-1.0
4039,-1.0
4040,-1.0
4041,-1.0
4042,-1.0
4043,-1.0
4044,-1.0
4045,-1.0
4046,-1.0
4047,-1.0
4048,-1.0
4049,-1.0
4050,-1.0
4051,-1.0
4052,1.4369365058156083
4053,1.4366990861880147
4054,-1.0
4055,-1.0
4056,-1.0
4057,-1.0
4058,-1.0
4059,-1.0
4060,-1.0
4061,-1.0
4062,-1.0
4063,-1.0
4064,-1.0
4065,-1.0
4066,1.4367941654671919
4067,-1.0
4068,1.4369430971600787
4069,-1.0
4070,-1.0
4071,-1.0
4072,-1.0
4073,1.4357950300719011
4074,-1.0
4075,-1.0
4076,-1.0
4077,-1.0
4078,-1.0
4079,-1.0
4080,1.4358153572944634
4081,-1.0
4082,-1.0
4083,-1.0
4084,-1.0
4085,-1.0
4086,-1.0
4087,-1.0
4088,-1.0
4089,-1.0
4090,-1.0
4091,-1.0
4092,-1.0
4093,-1.0
4094,-1.0
4095,-1.0
4096,-1.0
4097,-1.0
4098,2.8562851108380234
4099,-1.0
4100,-1.0
4101,-1.0
4102,-1.0
4103,-1.0
4104,-1.0
4105,-1.0
4106,1.4367603951157901
4107,-1.0
4108,-1.0
4109,-1.0
4110,-1.0
4111,-1.0
4112,-1.0
4113,-1.0
4114,-1.0
4115,-1.0
4116,5.767781182347743
4117,6.255815331366847
4118,6.256649840576363
4119,6.176019892771653
4120,-1.0
4121,6.487421732189067
4122,5.6807824233225315
4123,5.767041670603311
4124,3.3180410001070157
4125,5.130121104463971
4126,5.76659409828095
4127,6.1747061762174695
4128,5.678818001417974
4129,5.68067940621142
4130,6.633939129391106
4131,-1.0
4132,5.129531760536013
4133,4.292952114901494
4134,5.767982941020459
4135,5.680194916338415
4136,5.76671786198579
4137,-1.0
4138,6.7071749202363415
4139,6.176505193949786
4140,4.293484482894612
4141,5.766183789196379
4142,6.632838814737218
4143,5.681405248153868
4144,6.633937406006055
4145,6.4091381496090785
4146,5.681415820853863
4147,6.409381066767662
4148,6.633482885416222
4149,5.681281075234183
4150,5.681010582393817
4151,5.129855774793533
4152,6.255731776508141
4153,6.0162667116528885
4154,5.128507656648249
4155,5.765695707014891
4156,5.765646859504534
4157,6.015289216772236
4158,5.767279431159074
4159,5.128809062988569
4160,4.624423275947965
4161,6.015988313688466
4162,5.129302376396801
4163,6.409376678413271
4164,6.485568757822629
4165,6.407264793669028
4166,5.765087459485513
4167,6.85125341911698
4168,5.128704962684167
4169,6.408158434372556
4170,6.251722433998752
4171,2.3085052834762054
4172,-1.0
4173,5.764956768515901
4174,5.762929935016826
4175,6.17388149841044
4176,6.48289114377375
4177,6.40619372511364
4178,5.76616124730648
4179,5.223000757948703
4180,5.765845509589539
4181,6.175235958124791
4182,5.76504742251246
4183,5.678852781384574
4184,-1.0
4185,5.6797627364536485
4186,6.173716161613735
4187,5.67765477832403
4188,6.174918884339273
4189,5.68021988352427
4190,6.631321387524334
4191,5.678739283097399
4192,5.764951411261294
4193,5.1274626690165
4194,6.407683397763441
4195,6.254804007856366
4196,5.764588478335596
4197,5.7644837531619215
4198,6.631116070204239
4199,5.67964580409577
4200,5.764796396285916
4201,6.25330638844154
4202,6.254575532737578
4203,6.408175741009603
4204,5.225662868765805
4205,5.764843691214476
4206,5.129121432218852
4207,5.764592545273619
4208,5.764472308054629
4209,5.763125993797173
4210,5.678411959492671
4211,5.7653539037516515
4212,5.764680979846509
4213,6.253890451061068
4214,5.766185473287196
4215,5.678745989664541
4216,5.7650700785656435
4217,6.014742448679396
4218,5.128073438684339
4219,6.175017730843358
4220,4.294243005698684
4221,5.764444657377603
4222,5.764762047250754
4223,6.251575916563555
4224,5.679156969158859
4225,6.634087308311926
4226,6.013330768309683
4227,4.2948144233000605
4228,5.7641450694396275
4229,5.764313448291055
4230,6.254446250946709
4231,4.932246873715535
4232,5.765110513370208
4233,5.76503176678738
4234,5.765413428338684
4235,5.764853933465818
4236,6.632154415935356
4237,5.503029234143561
4238,5.764376585213212
4239,5.7657703019177164
4240,2.3080596919974927
4241,6.252891875837641
4242,5.764898039909146
4243,5.764783939794374
4244,5.765432086565538
4245,6.407447670836927
4246,6.253168487136202
4247,6.014881036389138
4248,5.764880596146078
4249,6.406108340675311
4250,5.764776069023047
4251,5.764075844401331
4252,5.7648669531397445
4253,5.128677059325683
4254,5.678505458335187
4255,5.765032138633082
4256,5.127261766919735
4257,6.251498635733369
4258,5.678041472124321
4259,5.932201629670572
4260,4.294113315533408
4261,4.833000344398463
4262,5.76441792827838
4263,5.409503485446408
4264,5.764742695446732
4265,5.764008857640464
4266,4.294235362458321
4267,5.126709297272042
4268,5.931352730930009
4269,5.50319515264997
4270,4.29556277369729
4271,5.765225804376785
4272,4.179208844893859
4273,6.40586519065223
4274,6.252032425909705
4275,6.406744582538174
4276,6.251734144275977
4277,5.763367707857722
4278,6.849600259840873
4279,5.125943788715935
4280,4.824156516595278
4281,6.483467120000874
4282,6.250801161869509
4283,5.764433843149326
4284,6.251379077531015
4285,6.2526071209799445
4286,6.920614134621859
4287,5.678625269951915
4288,5.127745140844148
4289,6.250970317700042
4290,6.406673814787031
4291,5.127382800532919
4292,5.7636326839075664
4293,5.126398876698121
4294,5.76341199361548
4295,4.294492466159914
4296,6.251928668142512
4297,5.677687413166594
4298,5.764767536510664
4299,3.324955275241716
4300,5.126280176612133
4301,5.763762869879746
4302,6.630879994329971
4303,5.763628663286166
4304,5.764072387287107
4305,4.294827475923945
4306,6.252192098763905
4307,5.678825050932861
4308,6.483022679272032
4309,7.1336752426827905
4310,6.405174491503017
4311,6.251330406599533
4312,-1.0
4313,5.943516064619187
4314,4.2984691298506
4315,5.513193124594905
4316,6.023671876155775
4317,-1.0
4318,6.1848051543012765
4319,-1.0
4320,4.8445583884843035
4321,-1.0
4322,6.184970035844737
4323,-1.0
4324,6.185856315073721
4325,5.141337013612335
4326,6.262904160695427
4327,-1.0
4328,5.422538665882366
4329,6.023169607250801
4330,-1.0
4331,-1.0
4332,-1.0
4333,6.1854341027346695
4334,-1.0
4335,6.183243417753574
4336,-1.0
4337,6.024157385766912
4338,-1.0
4339,5.940611249539238
4340,-1.0
4341,-1.0
4342,5.9436749232106125
4343,6.024093161958116
4344,6.186492795910514
4345,6.722513087816491
4346,7.189338046271001
4347,7.3307529414611095
4348,-1.0
4349,-1.0
4350,-1.0
4351,6.421272350133248
