,VFF
4192,0.7518641009698059
4193,0.7370672773427283
4194,0.6999534581721015
4195,0.7017938935708483
4196,0.651187373085019
4197,0.7224973145367446
4198,0.7818702849071495
4199,0.7203494243154307
4200,0.7858182812765707
4201,0.8612764123505083
4202,0.7983184678745081
4203,0.6684212089344943
4204,0.7012706950677235
4205,0.7426806705564136
4206,0.6463057103542771
4207,0.8031724052702878
4208,0.6935846052135345
4209,0.7193761699610083
4210,0.7077437861727653
4211,0.6464023672400617
4212,0.8135621057551394
4213,0.689477946947666
4214,0.664327472228194
4215,0.6269340594767917
4216,0.71966494763081
4217,0.686880536822445
4218,0.7651965788345274
4219,0.7548042239533034
4220,0.6746621477657513
4221,0.7257258711783501
4222,0.7154766003448113
4223,0.7747334737141987
4224,0.7822300099947598
4225,0.6965329084612188
4226,0.6997168821504004
4227,0.6627729275740903
4228,0.8135702209982091
4229,0.6775942658698352
4230,0.7031797036711895
4231,0.8108216626837464
4232,0.6440162465163071
4233,0.8115220928952205
4234,0.6653369110943722
4235,0.6619788460476269
4236,0.7057025756560024
4237,0.6751831012263413
4238,0.7095595503724204
4239,0.6553165819918721
4240,0.7528995393170779
4241,0.703395445316362
4242,0.6850346808136959
4243,0.7895019220889825
4244,0.7140920365676088
4245,0.6543364097857015
4246,0.7807025840390418
4247,0.7291698369739985
4248,0.7932490758895077
4249,0.658146301347181
4250,0.7222072905518129
4251,0.671256892934843
4252,0.6154936428642638
4253,0.7163718743931191
4254,0.7156483359951203
4255,0.6648088311391427
4256,0.7893304721036554
4257,0.727277279329467
4258,0.6190186217078276
4259,0.7247487416445508
4260,0.7110510974713163
4261,0.7400093094260032
4262,0.6936688566801383
4263,0.8037065279336332
4264,0.7087526061624504
4265,0.672163768280996
4266,0.7174286365476975
4267,0.7190534759019369
4268,0.7300804941332076
4269,0.703471030074541
4270,0.633937339809416
4271,0.7057262909193857
4272,0.8075100590976071
4273,0.7355176860414839
4274,0.7433687333473445
4275,0.7448836704463495
4276,0.686729630982831
4277,0.7678604437655925
4278,0.7208405319412411
4279,0.6961904957360108
4280,0.675245486661846
4281,0.7382336468319062
4282,0.7709546572224774
4283,0.6955131661206586
4284,0.7090460048585949
4285,0.7310278386116367
4286,0.668605604282072
4287,0.77295058777148
4288,0.7426685704253866
4289,0.7274938352915248
4290,0.6724790329870793
4291,0.6870223850756298
4292,0.7536138808262639
4293,0.6889965043331185
4294,0.7441756018240004
4295,0.7603066841750366
4296,0.7139957896189616
4297,0.7268123314508028
4298,0.7864952503717185
4299,0.5918512259325288
4300,0.7282173436504789
4301,0.6499503394073473
4302,0.7018796009586814
4303,0.660931665223197
4304,0.7877836994436612
4305,0.7530101622452736
4306,0.7768115888407812
4307,0.7082541713544264
4308,0.6825231347040983
4309,0.6822992784524934
4310,0.664790544320977
4311,0.6911869045246637
4312,0.7786810242385169
4313,0.825405099433173
4314,0.8166022191831774
4315,0.7723159028938248
4316,0.7578967460650934
4317,0.7633442332845832
4318,0.8038420794044041
4319,0.8059961621441432
4320,0.8315822762469143
4321,0.7805486379374104
4322,0.7353306592742154
4323,0.799449756823756
4324,0.743299554559044
4325,0.8142791007108479
4326,0.8041236643125398
4327,0.8112368775323107
4328,0.7796034633776627
4329,0.7807109790263247
4330,0.8180339939145167
4331,0.8263796043222682
4332,0.7803048041220109
4333,0.7963996676313122
4334,0.7884986079574392
4335,0.7676101916912003
4336,0.7912919061716331
4337,0.7474428970294335
4338,0.8326733610682129
4339,0.7702465514110667
4340,0.8302628921708674
4341,0.8282195810073493
4342,0.810333252071454
4343,0.7725966422848033
4344,0.7916163859502924
4345,0.7606010669040616
4346,0.5182482512927483
4347,0.6301938176796964
4348,0.766717159802414
4349,0.7795593647884728
4350,0.7130727871099191
4351,0.7695656317055503
4352,0.7877225689157406
4353,0.722945810549155
4354,0.7450532785697822
4355,0.7615119595109974
4356,0.7949431998212256
4357,0.7385998769025398
4358,0.7374080765183426
4359,0.7967362309070097
4360,0.8133895997587607
4361,0.758215846890281
4362,0.7753873925264864
4363,0.7525304045600724
4364,0.7401128020701043
4365,0.7255903817732041
4366,0.7491348566283623
4367,0.7522446661971297
4368,0.7857598298132937
4369,0.7882099297617895
4370,0.7586604797778692
4371,0.713747175922421
4372,0.8101833588344441
4373,0.7498105850192693
4374,0.7835805079411812
4375,0.8037065452168168
4376,0.7757706625971732
4377,0.7721286784925535
4378,0.7793075469880032
4379,0.780009933564023
4380,0.831981033562343
4381,0.808767872640945
4382,0.7641544974191767
4383,0.7894017705499835
4384,0.7286223464716852
4385,0.7427423204038338
4386,0.7598544423161295
4387,0.7525170783416325
4388,0.7887697249084962
4389,0.7960349836109781
4390,0.7711895007393982
4391,0.7751954463552092
4392,0.804377814940642
4393,0.7366029938030495
4394,0.7466977410232961
4395,0.8185580690656785
4396,0.7786575376158275
4397,0.7456851846041648
4398,0.7570268195868767
4399,0.7651441671741949
4400,0.774315506414235
4401,0.790534768416186
4402,0.7801775255207635
4403,0.7927009586449586
4404,0.727821348154571
4405,0.7816436066495711
4406,0.7648645043431566
4407,0.746857421391226
4408,0.7362986319527473
4409,0.7367135254193093
4410,0.7587102002144909
4411,0.8025681696935055
4412,0.765379698450503
4413,0.795350596775265
4414,0.7372507899475498
4415,0.7429707522221298
4416,0.742926024072261
4417,0.7409967220013965
4418,0.7462879039538085
4419,0.7615897022072738
4420,0.7499199667945105
4421,0.7591165644908184
4422,0.79569887776168
4423,0.7519373794514527
4424,0.8040745355157404
4425,0.7714867993537013
4426,0.8198209574384306
4427,0.8442778245021721
4428,0.7593633825393612
4429,0.7583806374872492
4430,0.7772563764501947
4431,0.8033150263313231
4432,0.769322524390202
4433,0.795163323872176
4434,0.7726775247921669
4435,0.7520348650876476
4436,0.7614980461925608
4437,0.7887557192784683
4438,0.7305516333126802
4439,0.7971342240577198
4440,0.7837155646384872
4441,0.7957805659670394
4442,0.7789901450929416
4443,0.7920595756147137
4444,0.8134273107333122
4445,0.7366818478270853
4446,0.760830497644208
4447,0.7714451802026056
4448,0.7844206575312515
4449,0.8194154633016633
4450,0.8084773795110692
4451,0.7697058792090689
4452,0.7516424712110173
4453,0.7386881301857634
4454,0.7429531081177038
4455,0.7744124368488122
4456,0.7456096897274337
4457,0.8050093215488772
4458,0.7448294280674878
4459,0.7765815046362278
4460,0.8312308256070585
4461,0.7346232438212139
4462,0.7363978100740051
4463,0.7612738321251984
4464,0.82754797929214
4465,0.7472608783036202
4466,0.7369055010934495
4467,0.8211640848258849
4468,0.7954921330684674
4469,0.7423879505792619
4470,0.7573294099762113
4471,0.7218830271751803
4472,0.7466189222812628
4473,0.7654617776674579
4474,0.785276411713971
4475,0.8041176199367717
4476,0.765020102025712
4477,0.7123153328364449
4478,0.7668781858384374
4479,0.756735351524525
4480,0.7257690924524628
4481,0.7754423640716851
4482,0.7142231157552994
4483,0.7311980791936679
4484,0.8352602925376788
4485,0.6956699583710475
4486,0.8452159502017854
4487,0.7291293052724621
4488,0.7405922850453508
4489,0.7289309428882773
4490,0.7305766527659384
4491,0.8197119981059386
4492,0.8268960843637516
4493,0.8241599489284952
4494,0.7270806064911075
4495,0.8072978206573063
4496,0.803453213256031
4497,0.7939950881141378
4498,0.7619543565999226
4499,0.8002698150615362
4500,0.7948319043381824
4501,0.7953426828876187
4502,0.6915620418712951
4503,0.745734467935389
4504,0.766355568394057
4505,0.737945254731441
4506,0.740924702495244
4507,0.7450333091584328
4508,0.6581744082626185
4509,0.7224633590309312
4510,0.8587217180403381
4511,0.7245639183583084
4512,0.8174469335753558
4513,0.7960593680523137
4514,0.7585186790649101
4515,0.6897340163209785
4516,0.7993991457157174
4517,0.6947768164880619
4518,0.6810566007545835
4519,0.8104406617720897
4520,0.8131174630626256
4521,0.8174729775917186
4522,0.7811891410294769
4523,0.7210400834128392
4524,0.682134557325701
4525,0.6545156502068291
4526,0.6633015856977083
4527,0.7504970261208762
4528,0.8200410756666027
4529,0.8647084913705577
4530,0.7480442580668909
4531,0.7397538103800848
4532,0.814644015848131
4533,0.7502038800090466
4534,0.6973026151314048
4535,0.6299884965135104
4536,0.7004504386109147
4537,0.7672351421447807
4538,0.6452225418945865
4539,0.6753441919180488
4540,0.7376074894032922
4541,0.7790381323609089
4542,0.7257780607870231
4543,0.6401060053862229
4544,0.7065073195206577
4545,0.7597143993721096
4546,0.7179048648590979
4547,0.6796820747331735
4548,0.61156166658922
4549,0.7168942590778574
4550,0.7008122299781947
4551,0.7991695583055614
4552,0.7232443678377123
4553,0.7181994381804776
4554,0.6634133565782933
4555,0.8396572363782612
4556,0.8323163030105124
4557,0.7323908997269253
4558,0.841630855722726
4559,0.8315268731089895
4560,0.928349447750466
4561,0.8157069147980343
4562,0.7371955381330682
4563,0.8403503166033436
4564,0.6751506036434541
4565,0.7410200210446376
4566,0.7165003763139085
4567,0.6980738979523318
4568,0.7017687382338397
4569,0.5964725836218555
4570,0.8409297876303086
4571,0.6705046672851322
4572,0.7467680843880194
4573,0.7788333384960093
4574,0.7853143377131431
4575,0.6971607682025827
4576,0.6633184390332156
4577,0.6732854417452029
4578,0.7080325231227373
4579,0.7429715594361186
4580,0.7941334907288403
4581,0.8278868538946674
4582,0.7739817862795229
4583,0.725832609935872
4584,0.6749500248832426
4585,0.729816746415526
4586,0.7784307337286511
4587,0.7447965611234051
4588,0.7027906201427793
4589,0.8305454292996711
4590,0.6497964278512157
4591,0.7103982010423565
4592,0.6919316453489326
4593,0.6763617851141737
4594,0.7327893351103937
4595,0.6753164225209454
4596,0.8443486513619551
4597,0.7056978991146999
4598,0.6411752261371364
4599,0.8056596954481355
4600,0.6298543035679545
4601,0.6554749545849269
4602,0.6694028234169287
4603,0.7121368377198762
4604,0.6524176470595593
4605,0.6769336173646056
4606,0.6466972391074326
4607,0.6815816730131953
4608,0.7284765530589065
4609,0.6800331150259196
4610,0.8273022741234589
4611,0.7220994594417602
4612,0.8332165169908854
4613,0.8376287267340826
4614,0.7354583699437898
4615,0.6643976806469002
4616,0.6749876091166493
4617,0.8159158038930193
4618,0.7193028542153539
4619,0.8597386904883109
4620,0.8596236685452903
4621,0.7224339853978127
4622,0.7436142488003727
4623,0.7706898904772571
4624,0.8260851460233873
4625,0.8016470963326271
4626,0.8127992077544658
4627,0.8545001035296114
4628,0.826215644824999
4629,0.7837056967810669
4630,0.8218447811828626
4631,0.759719872430691
4632,0.8367732150805314
4633,0.7909188178051749
4634,0.8741974218951335
4635,0.7575341899436947
4636,0.8785425933216375
4637,0.8492340611416951
4638,0.8143528833394426
4639,0.6836809528964407
4640,0.7164462268640991
4641,0.7957167756499629
4642,0.801771512606471
4643,0.7564532470169016
4644,0.8661819858876626
4645,0.707253693919028
4646,0.8487892559562686
4647,0.7122345552095716
4648,0.847976080259178
4649,0.809956860681135
4650,0.7274762501073329
4651,0.7252889337094848
4652,0.7149570701113349
4653,0.8169034085728233
4654,0.7993838228073512
4655,0.8377256868157748
4656,0.7688140304279504
4657,0.7439439188304736
4658,0.8501339666348509
4659,0.7686435555176016
4660,0.8578551537860053
4661,0.6893445103683787
4662,0.7288892776526961
4663,0.6973010976484628
4664,0.8196801956131989
4665,0.7674483918898667
4666,0.8462513848710471
4667,0.7906305142086707
4668,0.6812970347174112
4669,0.679723282482612
4670,0.8328503192868413
4671,0.74286258400329
4672,0.7012979218580984
4673,0.6937390987338824
4674,0.7796900812755767
4675,0.8090954706927784
4676,0.7238367564895024
4677,0.8395193374157068
4678,0.7106110174934425
4679,0.7557764619098726
4680,0.7096148715730854
4681,0.8803795157320365
4682,0.707288408707628
4683,0.7111162375955423
4684,0.7759405173632569
4685,0.7864390084385999
4686,0.730756673984108
4687,0.6935832875287022
4688,0.7162766511439485
4689,0.7784567042664685
4690,0.7193946485916226
4691,0.919663140181347
4692,0.861724021456837
4693,0.7041530001204077
4694,0.7292530375700724
4695,0.7464575700133618
4696,0.7298211119691915
4697,0.7478045753529767
4698,0.7009387150089453
4699,0.7217402042618872
4700,0.8114157394245751
4701,0.6813697441489195
4702,0.6655801001334044
4703,0.6808737367740735
4704,0.7071076513897167
4705,0.7266288195677736
4706,0.7163233261842137
4707,0.7781634123575334
4708,0.812913970310949
4709,0.7433972755302838
4710,0.7399349795249075
4711,0.690750706148535
4712,0.7101912020833225
4713,0.6878755949364987
4714,0.6871651443544929
4715,0.5727185352832934
4716,0.7712597516228371
4717,0.7513400475191421
4718,0.8118995887862206
4719,0.7318703390852559
4720,0.7010299921463043
4721,0.722005817925304
4722,0.8038216934061004
4723,0.7436267843028704
4724,0.7527562583800536
4725,0.786006324932564
4726,0.741998325550293
4727,0.7699276452722287
4728,0.6813925420201005
4729,0.7250835785404137
4730,0.7862395903282434
4731,0.7161724615615539
4732,0.7332415705221128
4733,0.7279696198296073
4734,0.776554735218167
4735,0.7415587383335224
4736,0.805425990504872
4737,0.6651877817362785
4738,0.7073805199320374
4739,0.6518338882808182
4740,0.711361015769406
4741,0.6835983648647121
4742,0.685509883831223
4743,0.77360635753011
4744,0.7259357897722823
4745,0.7163397091591535
4746,0.7870260361655868
4747,0.660842105906889
4748,0.6817153931029226
4749,0.6173510044508477
4750,0.6259758122096226
4751,0.7669902095260951
4752,0.6531602979292258
4753,0.5944506009961573
4754,0.6360449013529667
4755,0.6199790616256168
4756,0.5482005592863668
4757,0.7439223507405186
4758,0.7956606520916609
4759,0.7947158466597293
4760,0.699014051641796
4761,0.7678890206115752
4762,0.7040317829592477
4763,0.8432945804142075
4764,0.6540889696662002
4765,0.7816571832206356
4766,0.7102053501850043
4767,0.7402282333163924
4768,0.6452881468061958
4769,0.6700441293104177
4770,0.7352375701579742
4771,0.6942027061276332
4772,0.7213002843507467
4773,0.6180286014811933
4774,0.8023425217109423
4775,0.6081446639796046
4776,0.6357509602676593
4777,0.7825284119670451
4778,0.7717066025522917
4779,0.6732728744846094
4780,0.8318321527233721
4781,0.8622177469565048
4782,0.6541243315804058
4783,0.8725446615258159
4784,0.7857886387562598
4785,0.7406370900298782
4786,0.8249594610990897
4787,0.6278215534607227
4788,0.7864306845397541
4789,0.7392158915859952
4790,0.7883955431803088
4791,0.665769202743874
4792,0.6938264447378975
4793,0.743526050391181
4794,0.8267680352569373
4795,0.6296959891872147
4796,0.7878436989365426
4797,0.6398889138997035
4798,0.7453047327757228
4799,0.8198349396175663
4800,0.8259110916125336
4801,0.7168953757370249
4802,0.7557052165843021
4803,0.8311030627869315
4804,0.686326464611644
4805,0.647600928386112
4806,0.6332557927057743
4807,0.6685070165189136
4808,0.8816246255629014
4809,0.6387838497069592
4810,0.6330344512081383
4811,0.8194391720298835
4812,0.5321136283054019
4813,0.7056250251726921
4814,0.6813861720827242
4815,0.742388343460511
4816,0.799351107878043
4817,0.6438067846125114
4818,0.8408007148440448
4819,0.6320888135719099
4820,0.6461470283376618
4821,0.669200831701311
4822,0.8047633845373161
4823,0.8663663042711859
4824,0.6685596765059085
4825,0.6027967009395844
4826,0.655200797177855
4827,0.6550536658567082
4828,0.6653610983527063
4829,0.64324941047347
4830,0.6465661781378745
4831,0.6071797884979403
4832,0.7346219378182323
4833,0.7189649664186003
4834,0.9209350738218761
4835,0.6252867731550105
4836,0.6380329603138698
4837,0.7130115666062685
4838,0.829745642533787
4839,0.621776471276349
4840,0.47974835824052386
4841,0.6462568964678834
4842,0.7972205701182906
4843,0.6477475712167966
4844,0.5141667777828379
4845,0.7801115990103933
4846,0.8506605527143203
4847,0.6351125917434772
4848,0.8001826935918593
4849,0.7492252079920942
4850,0.6791904629139538
4851,0.9671813853178627
4852,0.7903497380483742
4853,0.6551038721591533
4854,0.6337947697802134
4855,0.6229742087963718
4856,0.6663731819446379
4857,0.7033973111077195
4858,0.6365405630425501
4859,0.6509540494220817
4860,0.6357462841767016
4861,0.6162717919089064
4862,0.7084233052567533
4863,0.8629023328987531
4864,0.6505271073878819
4865,0.7025895018232573
4866,0.8108035307854753
4867,0.48113202358178403
4868,0.9382485118883995
4869,0.6588779108535421
4870,0.9578065574106831
4871,0.6825928128718435
4872,0.5655344528282025
4873,0.6838405440797244
4874,0.6288197881765978
4875,0.7970279094423445
4876,0.6491396189127222
4877,0.6907148182598657
4878,0.7521432713633072
4879,0.7290580466089391
4880,0.7822509865605805
4881,0.7717557878075045
4882,0.7226709196422836
4883,0.770459310220232
4884,0.6907451800960723
4885,0.7369290261803302
4886,0.6647576842193152
4887,0.670482245453068
4888,0.5787438574810594
4889,0.6485341952449518
4890,0.6596614411227578
4891,0.7227079422529653
4892,0.7192337833982314
4893,0.687058468349501
4894,0.6845301033845653
4895,0.7235536777621363
4896,0.6817353792289905
4897,0.75085285730954
4898,0.7301712452754953
4899,0.8502903894342058
4900,0.813332146841992
4901,0.6509225747084936
4902,0.6260673002742233
4903,0.7150914289196343
4904,0.7448851895095462
4905,0.7502490314374132
4906,0.6588342137866791
4907,0.6448062990030554
4908,0.6378846098778208
4909,0.63861669804172
4910,0.6189113657361109
4911,0.7717603964856831
4912,0.6620460503316701
4913,0.6607335805430469
4914,0.6163584653704559
4915,0.6214810687245697
4916,0.5810424021138137
4917,0.6298977490598746
4918,0.7872056646457087
4919,0.7212511098035319
4920,0.7162331844239246
4921,0.7237979143104456
4922,0.6665006546760269
4923,0.6509476809678085
4924,0.6715426378046152
4925,0.6009666507811807
4926,0.7733864343498814
4927,0.7164930677921919
4928,0.6642432876515223
4929,0.6628587459884339
4930,0.7141762052701842
4931,0.7407863827016478
4932,0.698439963112836
4933,0.7049190762279588
4934,0.662168818811963
4935,0.6582401039059277
4936,0.6483231738452692
4937,0.6780854857842855
4938,0.6780135974477534
4939,0.6693801296505959
4940,0.6387862677647081
4941,0.6408606931234032
4942,0.5886312637193394
4943,0.6753010805567509
4944,0.7377574006594523
4945,0.7532697498875021
4946,0.6804805530251775
4947,0.6742746951085202
4948,0.6307699833563859
4949,0.6209503624939829
4950,0.6697087218176224
4951,0.7275192540462757
4952,0.6610408501522399
4953,0.7369868899224218
4954,0.6998514149807081
4955,0.6709871294032701
4956,0.6405502339805264
4957,0.6391493679557346
4958,0.798776637337204
4959,0.6918917392543718
4960,0.7172506028286675
4961,0.706119832117354
4962,0.6759503952916088
4963,0.8068010623280217
4964,0.6988356837949751
4965,0.7144092928355568
4966,0.7690568519454511
4967,0.846418281323547
4968,0.6817874924818381
4969,0.6781269962486287
4970,0.82964522020724
4971,0.6881529978945495
4972,0.6275325032144468
4973,0.6558995798067002
4974,0.7010332909302871
4975,0.6795672744512847
4976,0.684071242726152
4977,0.658919488331664
4978,0.71758444428685
4979,0.7466948588577815
4980,0.7951281966622091
4981,0.6111540249732922
4982,0.6210466876940893
4983,0.8614718460744129
4984,0.6338382784880854
4985,0.6479540534139205
4986,0.6289317733904298
4987,0.5367288033486459
4988,0.6715713359948065
4989,0.6124332220595954
4990,0.6617571049309318
4991,0.6354554382938439
4992,0.6124897428346859
4993,0.7035682924528414
4994,0.6549505651009873
4995,0.8583002115785834
4996,0.6415273168401803
4997,0.653123399205375
4998,0.736506986712243
4999,0.6448621311414487
5000,0.6916781279098255
5001,0.6866669951572348
5002,0.6366132455948218
5003,0.6861901009835595
5004,0.6332074744867735
5005,0.6938396567004201
5006,0.6867664574300889
5007,0.633254461577367
5008,0.6466990448378513
5009,0.6593162038823651
5010,0.6455692376655784
5011,0.6211305752461023
5012,0.6632581013858194
5013,0.5766043189629729
5014,0.5690132498805377
5015,0.5856578433988777
5016,0.574866664827228
5017,0.6745933394363429
5018,0.6555148280938876
5019,0.6699735047592573
5020,0.6676258184287441
5021,0.7125851455110549
5022,0.8422069640190996
5023,0.7683044995539374
5024,0.6055661050470974
5025,0.8322814450113883
5026,0.7789277925840772
5027,0.6588274095762678
5028,0.7804718446944713
5029,0.7456222102397314
5030,0.8358186806407185
5031,0.7943821447435282
5032,0.8132112934339004
5033,0.8321031036743467
5034,0.8049878932394605
5035,0.8377858469536481
5036,0.8255980859283734
5037,0.8297801826404166
5038,0.7812858387098695
5039,0.8009013696005219
5040,0.7498290049098465
5041,0.7282048708287039
5042,0.8220393086695412
5043,0.7954802128037521
5044,0.7929805885035672
5045,0.7740601146713905
5046,0.806939154428039
5047,0.7757266961716608
5048,0.767797363939591
5049,0.7332917402658028
5050,0.7235453146654972
5051,0.7426271205626509
5052,0.7208296295441451
5053,0.7880940127806896
5054,0.7119872372291136
5055,0.8293870365485176
5056,0.7709311501001832
5057,0.8196381748101628
5058,0.7970335432443088
5059,0.7157868709205304
5060,0.8145439122809708
5061,0.7571120998872691
5062,0.8278585117219787
5063,0.784042154995799
5064,0.7443284495923721
5065,0.7435570657084861
5066,0.8119495008709391
5067,0.8144462565451817
5068,0.8251797545285503
5069,0.7801854618827492
5070,0.8073003824464836
5071,0.7984330946481966
5072,0.7953045324131164
5073,0.771360320046301
5074,0.8314022873168513
5075,0.7250686204972278
5076,0.7688375967293576
5077,0.7576834738122455
5078,0.8037074291534038
5079,0.6879379533166129
5080,0.80426990249549
5081,0.8287732068855146
5082,0.7366577888018355
5083,0.8007619722440169
5084,0.8220729970344821
5085,0.8041421614666105
5086,0.7718139012134179
5087,0.7624894749201989
5088,0.8258624260525523
5089,0.7799443642416353
5090,0.8518438664441943
5091,0.7647471651260731
5092,0.7456763946872171
5093,0.7928473911817068
5094,0.7703421770899345
5095,0.7708686214129165
5096,0.6855739445826684
5097,0.7666996277242293
5098,0.7337398220012257
5099,0.6948348055586766
5100,0.7662830036284266
5101,0.6138257725984945
5102,0.6813843879621528
5103,0.6907934293246241
5104,0.7333176679545081
5105,0.6794131913351232
5106,0.6796433175265821
5107,0.6982272542916643
5108,0.618794749610458
5109,0.7063798805534294
5110,0.7931399411995962
5111,0.4380274236721778
5112,0.5616066328360205
5113,0.7620070062158759
5114,0.5614527538335378
5115,0.6603839533993491
5116,0.6823097403509208
5117,0.7078771527460114
5118,0.6986617805469315
5119,0.7160121346674483
5120,0.730925774289465
5121,0.719148087539766
5122,0.7335251827909778
5123,0.7368916626544829
5124,0.7447804770861856
5125,0.7307041676380945
5126,0.751751975097836
5127,0.7709129999429253
5128,0.8047386086704812
5129,0.6775630518302018
5130,0.7767899824558757
5131,0.678151800988472
5132,0.7412393614088795
5133,0.8265701891479059
5134,0.8155725429447693
5135,0.8144254897793471
5136,0.7693325959247455
5137,0.7228951772094389
5138,0.7195875773080227
5139,0.6846327156106842
5140,0.6943761193045817
5141,0.6009676755562539
5142,0.6487598867982729
5143,0.7120905533123891
5144,0.7512532986854763
5145,0.7756043560694149
5146,0.7210996650303755
5147,0.680945012071129
5148,0.6523703108661117
5149,0.5914825803079679
5150,0.716369347384192
5151,0.6689739612358231
5152,0.7266579974550434
5153,0.6487566195992838
5154,0.6188594219532482
5155,0.6187609366155441
5156,0.9654704446216812
5157,0.6882617673500921
5158,0.7285744520392801
5159,0.7782634498556532
5160,0.7017855509643979
5161,0.8177494779478551
5162,0.7056695447610781
5163,0.6795458521048313
5164,0.7203816870229839
5165,0.5927757705098126
5166,0.5630884676770694
5167,0.6222196252098979
5168,0.6052700889756916
5169,0.7617210307137455
5170,0.9094853669037528
5171,0.6959758099010712
5172,0.6791168892934896
5173,0.7075043614693842
5174,0.7790927714767042
5175,0.5838554717736385
5176,0.5395640736285212
5177,0.5632712632908063
5178,0.7092154372024941
5179,0.7471424969123244
5180,0.6400938404929888
5181,0.5730703546418594
5182,0.5661933095954587
5183,0.6125189807103522
5184,0.6259681033464003
5185,0.6085850352316887
5186,0.4745541794732091
5187,0.6286066930312543
5188,0.6411730410844846
5189,0.5530663419638969
5190,0.5520244545397892
5191,0.5119820842926618
5192,0.5873459271084353
5193,0.4413243178170164
5194,0.6396793868324472
5195,0.5411637983278131
5196,0.579094921179944
5197,0.5923376723817891
5198,0.556919181717319
5199,0.5758460039078722
5200,0.6554087440443868
5201,0.8616503080449348
5202,0.7452168987911256
5203,0.6802761595325979
5204,0.6623580329545458
5205,0.6453662355322285
5206,0.6753949834304199
5207,0.557582203921658
5208,0.7477162448726711
5209,0.7389587636399442
5210,0.7384672441499767
5211,0.6710315383960161
5212,0.7231398291409771
5213,0.7584413658145394
5214,0.7356000124377586
5215,0.7405086643287596
5216,0.7759285666085026
5217,0.7608923834373345
5218,0.7082917368797367
5219,0.758416582106717
5220,0.8139970876666638
5221,0.5993244217282773
5222,0.768038756340446
5223,0.6611087333818709
5224,0.6767560687854567
5225,0.7471649632298765
5226,0.6691762790730423
5227,0.6459204724141789
5228,0.7104074175621754
5229,0.7160156300547135
5230,0.6931471930607205
5231,0.756803593498599
5232,0.6416278288032998
5233,0.7961831426936141
5234,0.6843452370277688
5235,0.7140515655983497
5236,0.7678072945665821
5237,0.7531918885772888
5238,0.7305015209660852
5239,0.8385229292363692
5240,0.6136634213907307
5241,0.7241822024752175
5242,0.6610641497146772
5243,0.667396927848575
5244,0.638470832839644
5245,0.7040707195209858
5246,0.7248339935675157
5247,0.7083493819906309
5248,0.6528513161676124
5249,0.7048494241196346
5250,0.7744554048454787
5251,0.5857349591530325
5252,0.8140040266681471
5253,0.6062757586852189
5254,0.7435770074890363
5255,0.7813555327252976
5256,0.6844594906513691
5257,0.7822852802289637
5258,0.43829745630344175
5259,0.714596590255369
5260,0.6738495206528208
5261,0.5547297767261103
5262,0.646827097552765
5263,0.6455853827417914
5264,0.6319173133701549
5265,0.7360762424471863
5266,0.7581089886808202
5267,0.7865708238534388
5268,0.6573998966312717
5269,0.5308643832895064
5270,0.7246308039750977
5271,0.7423897739747908
5272,0.6528950010186132
5273,0.6908028112137637
5274,0.7525046004029016
5275,0.7561163878343761
5276,0.6612374949808857
5277,0.6467790915849301
5278,0.666395167735005
5279,0.6038682360079481
5280,0.6986636205168764
5281,0.6334415838446933
5282,0.6475769336294741
5283,0.5510574894557401
5284,0.6448062882969673
5285,0.85839036892615
5286,0.55226204747219
5287,0.515914445738689
5288,0.5755902240533879
5289,0.7725309927112591
5290,0.6629121053814974
5291,0.6446227529701272
5292,0.6859559882251429
5293,0.7072489912277884
5294,0.659227149273118
5295,0.6979254683865547
5296,0.7211786264932583
5297,0.6933762594088533
5298,0.7003737344253229
5299,0.7177789494508204
5300,0.6890780470063278
5301,0.6909387293825942
5302,0.6755999583762704
5303,0.6604368769391427
5304,0.6250574771844357
5305,0.6476649849555467
5306,0.7211257795426557
5307,0.6646168754891015
5308,0.7416506177256958
5309,0.719245602778598
5310,0.6810185006725925
5311,0.675944969884419
5312,0.70411666181193
5313,0.6964654065814326
5314,0.7041833563765457
5315,0.7269793545831833
5316,0.7030282055500733
5317,0.7083144366604693
5318,0.7302398461747547
5319,0.6745145659357861
5320,0.6835966702272791
5321,0.6897426390900324
5322,0.7072179178930532
5323,0.6645785357973176
5324,0.7255716163525541
5325,0.43561807284362103
5326,0.6742131135622559
5327,0.6658093611725036
5328,0.6935841153082233
5329,0.659323270693766
5330,0.715872535041498
5331,0.6761146277676423
5332,0.7157793754490172
5333,0.7096219195542357
5334,0.6415319565419714
5335,0.6791883941372431
5336,0.685262114952177
5337,0.6983118998002231
5338,0.6406568236071581
5339,0.6953650988713289
5340,0.6156218154128353
5341,0.6791886259955493
5342,0.6721263928321906
5343,0.6734722279520692
5344,0.6976340403578416
5345,0.6445999208201613
5346,0.6448523047698512
5347,0.6559517980378344
5348,0.7039816348395076
5349,0.6869540584701468
5350,0.6439547426629242
5351,0.6379197889602501
5352,0.6572594704795929
5353,0.7009637787792585
5354,0.7054224021057854
5355,0.6962836453796984
5356,0.6453902810912392
5357,0.6371671158413177
5358,0.6639805006082232
5359,0.6944527542628312
5360,0.6786753899598303
5361,0.708015072638734
5362,0.6636379967887985
5363,0.6681670879796492
5364,0.6614307996052936
5365,0.7063177066968834
5366,0.7250017257867231
5367,0.6892606255111718
5368,0.6961035454703891
5369,0.7066842648581766
